id,translation
6693,"{'de': 'Das mit sehr scharfen Sinnen ausgestattete Thier spürte einige Feuchtigkeit in der Luft. Es zog ganz rasend den Athem ein und schnalzte mit der Zunge, als wenn sie in eine erquickende Flüssigkeit getaucht wäre.', 'nl': 'Het schrandere dier rook, door zijn scherpe zintuigen geholpen, eenige vochtigheid in de lucht; het ademde ze met wellust in, en liet zijn tong klappen, alsof het die in een verkwikkend vocht had gedoopt.'}"
6694,"{'de': 'Der Patagonier konnte das nicht mißverstehen: Wasser war nicht mehr fern.', 'nl': 'De Patagoniër kon zich er niet in vergissen: er was water in de nabijheid.'}"
6695,"{'de': ""Er trieb also seine Gefährten an, indem er ihnen Thaouka's Ungeduld zu erklären suchte, welche die beiden anderen Pferde auch bald verstanden."", 'nl': 'Hij moedigde daarom zijn makkers aan door op het ongeduld van Thaouka te wijzen, dat de beide andere paarden spoedig begrepen.'}"
6696,"{'de': 'Mit äußerster Anstrengung galopirten sie dicht hinter dem Indianer her.', 'nl': 'Zij spanden hun laatste krachten in en galoppeerden den Indiaan achterna.'}"
6697,"{'de': 'Gegen drei Uhr zeigte sich ein heller Streifen in einem Erdeinschnitte.', 'nl': 'Tegen drie ure vertoonde zich in een kromming van den grond een witte streep.'}"
6698,"{'de': 'Er glitzerte in den Strahlen der Sonne.', 'nl': 'De zonnestralen gaven haar een bevend voorkomen.'}"
6699,"{'de': '»Wasser! sagte Glenarvan.', 'nl': '""Water!"" riep Glenarvan.'}"
6700,"{'de': '– Wasser! Ja, das ist Wasser!« rief Robert.', 'nl': '""Water! ja, water!"" herhaalde Robert.'}"
6701,"{'de': 'Jetzt brauchten sie die Pferde nicht mehr zu treiben; die armen Thiere, deren Kräfte neubelebt schienen, jagten mit unzähmbarer Gewalt vorwärts.', 'nl': 'Nu behoefden zij hun beesten niet meer aan te zetten; de arme dieren, die hun krachten voelden herleven, snelden met duizelingwekkende vaart voort.'}"
6702,"{'de': 'In wenigen Minuten hatten sie den Rio Guamini erreicht, und ganz gesattelt, wie sie waren, stürzten sie bis an die Brust in seine wohlthuenden Wellen.', 'nl': 'Binnen weinige minuten hadden zij de Guamini bereikt, en wierpen zij zich geheel getuigd tot aan de borst in het weldadige nat.'}"
6703,"{'de': 'Natürlich nahmen auch die Reiter mit ihnen ein unfreiwilliges Bad, über das sie sich aber nicht beklagten.', 'nl': 'Hoewel tegen hun zin werden zij door hun berijders gevolgd, die onwillig een bad moesten nemen, waarover zij zich echter niet beklaagden.'}"
6704,"{'de': '»Ah, wie ist das schön! jubelte Robert, der seinen Durst mitten im Fluß löschte.', 'nl': '""O! wat smaakt dat lekker!"" zeide Robert, terwijl hij in het midden der rivier zijn dorst leschte.'}"
6705,"{'de': '– Mäßige Dich, mein Sohn«, sagte Glenarvan, der aber selbst nicht mit gutem Beispiele voranging.', 'nl': '""Wees voorzigtig, mijn jongen!"" antwoordde Glenarvan, die er evenwel zelf het voorbeeld niet van gaf.'}"
6706,"{'de': ""Thalcave für seine Person trank langsam, ohne sich zu übernehmen, in kleinen Schlucken, aber »lang', wie ein Lasso«, wie die Patagonier sagen."", 'nl': 'Thalcave dronk heel bedaard, zonder zich te haasten, met kleine beetjes, maar ""zoo lang als een lasso,"" gelijk de Patagoniërs zeggen. Hij hield niet op, en het stond te vreezen, dat hij het geheele riviertje zou leegdrinken.'}"
6707,"{'de': '»Endlich, sagte Glenarvan, werden unsere Freunde doch in ihrer Hoffnung nicht getäuscht werden; sie sind sicher, wenn sie am Guamini anlangen, ein klares und reichliches Wasser zu finden, wenn Thalcave Etwas davon übrig läßt.', 'nl': '""Onze vrienden zullen toch niet in hun verwachting teleurgesteld worden,"" zeide Glenarvan; ""als zij bij de Guamini komen zijn zij zeker, dat zij een overvloed van helder water zullen vinden, ten minste, wanneer Thalcave wat overlaat!""'}"
6708,"{'de': '– Sollten wir ihnen nicht entgegengehen? meinte Robert; wir würden ihnen einige Stunden Ungewißheit und Leiden ersparen.', 'nl': '""Maar zouden wij hun niet tegemoet kunnen gaan?"" vroeg Robert. ""Zoo doende zouden wij hun eenige uren van angst en lijden kunnen besparen.""'}"
6709,"{'de': '– Gewiß, mein Kind, aber wie sollten wir das Wasser fortbringen?', 'nl': '""Wel zeker, mijn jongen! maar hoe zullen wij dit water vervoeren?'}"
6710,"{'de': ""Die Schläuche sind in Wilson's Händen geblieben."", 'nl': 'Wilson heeft de waterzakken bij zich gehouden.'}"
6711,"{'de': 'Nein, es ist besser, zu warten, wie verabredet war.', 'nl': 'Neen, het is beter te wachten, zooals wij afgesproken hebben.'}"
6712,"{'de': 'Berechnet man die nothwendige Zeit und nimmt auch darauf Rücksicht, daß ihre Pferde nur im Schritt gehen können, so werden unsere Freunde in der Nacht hier sein.', 'nl': 'Ik reken, den afstand en de vermoeidheid der paarden in aanmerking nemende, dat het wel nacht zal zijn, als onze vrienden hier komen.'}"
6713,"{'de': 'Wir wollen ihnen ein gutes Lager und eine gute Mahlzeit besorgen.«', 'nl': 'Laten wij dus een goed nachtverblijf en een goed avondeten voor hen gereed maken.""'}"
6714,"{'de': ""Thalcave hatte Glenarvan's Ansicht gar nicht abgewartet und sich schon aufgemacht, eine Lagerstätte zu suchen."", 'nl': 'Thalcave had niet op een wenk van Glenarvan gewacht om een geschikte legerplaats op te zoeken.'}"
6715,"{'de': 'Glücklicher Weise entdeckte er am Flußufer eine »Ramada«, einen mit weiter Umpfählung von drei Seiten umschlossenen Raum, um Heerden sicher unterzubringen.', 'nl': 'Gelukkig had hij aan de oevers der rivier een ""ramada"" gevonden, een soort van omheining, bestemd om de kudden in op te sluiten, die aan drie zijden digt was.'}"
6716,"{'de': ""Die Stätte war ganz herrlich geeignet, sich darin einzurichten, wenn man sich nicht scheute, unter freiem Himmel zu schlafen, und das war für Thalcave's Begleiter der geringste Kummer."", 'nl': 'Het was een gunstig plekje om den nacht in door te brengen, als men er ten minste niets tegen had om in de open lucht te slapen, en dat was iets, waarover de makkers van Thalcave zich volstrekt niet bekommerden.'}"
6717,"{'de': 'Sie suchten den Ort gar nicht besser und streckten sich in der vollen Sonne aus, ihre durchnäßten Kleider zu trocknen.', 'nl': 'Zij zochten dan ook niet verder, en strekten zich in de zon uit om hun doornatte kleederen te droogen.'}"
6718,"{'de': ""»Nun, da das Lager zur Hand ist, sagte Glenarvan, so denken wir an's Essen."", 'nl': '""Nu wij een nachtverblijf hebben,"" zeide Glenarvan; ""moeten wij ook aan het avondeten denken.'}"
6719,"{'de': 'Unsere Freunde sollen mit den Quartiermachern, welche sie vorausgeschickt haben, zufrieden sein, und irre ich nicht, so werden sie keinen Grund zur Klage haben.', 'nl': 'Onze vrienden moeten tevreden kunnen zijn over hun kwartiermakers en ik zou mij zeer vergissen, wanneer zij reden van klagen hadden.'}"
6720,"{'de': 'Eine Stunde Jagd wird keine verschwendete Zeit sein.', 'nl': 'Ik geloof, dat een jagt van een uurtje geen tijd verspillen zal zijn.'}"
6721,"{'de': 'Bist Du bereit, Robert?', 'nl': 'Zijt gij gereed, Robert?""'}"
6722,"{'de': '– Ja, Mylord,« antwortete der junge Knabe und sprang auf, das Gewehr in der Hand.', 'nl': '""Ja, mylord!"" antwoordde de knaap, die opstond en zijn geweer greep.'}"
6723,"{'de': 'Glenarvan kam auf diesen Gedanken dadurch, daß die Ufer des Guamini das Stelldichein alles Wildes aus den benachbarten Ebenen zu sein schienen. Rottenweis sah man da »Tinamous«, eine den Pampas eigenthümliche Art Rebhühner, schwarze Birkhühner, eine Art Regenpfeifer, »Teru-Teru« genannt, gelbe Wiesenläufer und Wasserhühner von prachtvoll grüner Farbe.', 'nl': 'Glenarvan was op die gedachte gekomen, omdat de oevers der Guamini de plaats schenen te zijn, waar al het wild uit de omliggende vlakten bijeenkwam; bij heele troepen zag men de ""tinamous,"" een soort van steenhoen uit de pampa\'s, zwarte hazelhoenders, een soort van regenvogels, ""teru-teru"" genoemd, geelkleurige riethoenders en heerlijk groene waterhoenders opvliegen.'}"
6724,"{'de': 'Vierfüßige Thiere kamen zunächst nicht zum Vorschein; Thalcave gab aber zu verstehen, daß diese sich in den hohen Gräsern und dichten Gehauen verborgen hielten.', 'nl': 'Viervoetige dieren waren er niet te zien; maar Thalcave wees op het hooge gras en digte kreupelhout, daarmede te kennen gevende, dat zij daarin verborgen waren.'}"
6725,"{'de': 'Die Reisenden hatten nur wenige Schritte bis zum reichsten Jagdreviere der Welt.', 'nl': 'De jagers behoefden slechts weinige schreden te doen om zich in het wildrijkste land der aarde te bevinden.'}"
6726,"{'de': 'Sie begaben sich also auf die Jagd, und da sie zunächst die Feder gegenüber dem Felle geringschätzten, richteten sich ihre ersten Schüsse auf das Hochwild der Pampas.', 'nl': 'De jagt begon, en het gevogelte versmadende voor de landdieren, rigtten de jagers hun eerste schoten op het grove wild der pampa.'}"
6727,"{'de': 'Bald erhoben sich vor ihnen hundertweise Rehe und Guanacos, ähnlich denen, welche auf dem Rücken der Cordilleren so heftig gegen sie anstürmten; aber diese sehr furchtsamen Thiere entflohen so schnell, daß es unmöglich war, ihnen auf Schußweite nahe zu kommen.', 'nl': ""Spoedig verrezen om hen heen honderden reebokken en guanacha's, dezelfde dieren, die hen met zooveel geweld op de toppen der Cordillera aanvielen; maar die schuwe beesten vlugtten zoo snel, dat het onmogelijk was om hen onder schot te krijgen.""}"
6728,"{'de': 'Die Jäger beschränkten sich demnach auf ein minder flüchtiges Wild, welches dennoch rücksichtlich seines Nahrungswerthes Nichts zu wünschen übrig ließ.', 'nl': 'Daarom gingen de jagers nu tot minder vlug wild over, dat bovendien als spijs niets te wenschen overliet.'}"
6729,"{'de': 'Ein Dutzend Rebhühner und Wiesenläufer wurden erlegt, auch tödtete Glenarvan sehr gewandt ein Bisamschwein, »Tay-Tetre«, einen Dickhäuter mit falbem Felle und schmackhaftem Fleisch, durch einen Flintenschuß.', 'nl': 'Zij schoten een dozijn steen- en riethoenders, en Glenarvan doodde nog zeer behendig een muskuszwijn, ""tay-tetre"", een zeer smakelijk, dikhuidig zoogdier met rosachtig haar, dat wel een schot waard was.'}"
6730,"{'de': 'In weniger als einer halben Stunde hatten die Jäger ohne Anstrengung soviel Wild, als sie brauchten, erlegt; Robert seinerseits bemächtigte sich eines wunderbaren, zu den Wiederkäuern gehörenden Thieres, eines »Armadillo«, eine Art Gürtelthier, dessen Rückenschild mit knochigen, beweglichen Platten bedeckt ist, und dessen Länge anderthalb Fuß betrug.', 'nl': 'Binnen een half uur doodden de jagers zonder eenige moeite al het wild, dat zij noodig hadden; Robert maakte zich nog van een zonderling dier meester, dat tot de orde der handelooze zoogdieren behoorde, een ""armadillo,"" een soort van gordeldier, bedekt met een schild van beenachtige en bewegelijke platen, dat anderhalf voet lang was.'}"
6731,"{'de': 'Es war sehr fett und versprach eine ausgezeichnete Schüssel zu liefern, wie der Patagonier wenigstens sagte.', 'nl': 'Het was zeer vet, en zou, naar het zeggen van den Patagoniër, een lekkeren schotel opleveren.'}"
6732,"{'de': 'Robert war sehr stolz auf seinen Erfolg.', 'nl': 'Robert was dus trotsch op dat buitenkansje.'}"
6733,"{'de': 'Thalcave endlich gewährte seinen Begleitern das Schauspiel einer Jagd auf einen »Nandon«, eine den Pampas eigenthümliche Straußenart, deren Schnelligkeit ganz zum Erstaunen ist.', 'nl': 'Thalcave van zijn kant vergastte zijn makkers op het schouwspel van een jagt op den ""nandou,"" een soort van struisvogel uit de pampa\'s, wiens snelheid verbazend groot is.'}"
6734,"{'de': 'Der Indianer versuchte gar nicht erst, das so schnellfüßige Thier zu überlisten; dicht bei ihm setzte er Thaouka in Galop, um es sogleich zu fangen, denn wenn der erste Angriff fehlschlug, hätte der Nandon Roß und Reiter durch vielfach verschlungene Wendungen ermüdet.', 'nl': 'De Indiaan nam geenszins zijn toevlugt tot list bij een dier, dat zoo hard kon loopen; hij galoppeerde regt op hem aan, om hem dadelijk in te halen; want als de eerste aanval mislukte, dan zou de nandou weldra paard en jager door den onontwarbaren doolhof zijner draaijingen vermoeid hebben.'}"
6735,"{'de': 'Als Thalcave ihm in geeigneter Entfernung nahe war, schleuderte er mit kräftiger Hand seine Bolas, und das so geschickt, daß sie sich dem Strauße um die Beine schlangen und alle seine Anstrengungen vereitelten.', 'nl': ""Zoodra Thalcave digt genoeg bij hem was, slingerde hij zijn bola's met een krachtige hand zoo behendig, dat zij om de pooten van het dier gedraaid werden en het magteloos maakten.""}"
6736,"{'de': 'In wenigen Secunden lag er schon zu Boden.', 'nl': 'Binnen weinige seconden lag de struisvogel op den grond.'}"
6737,"{'de': 'Der Indianer fing ihn auch nicht aus bloßer Jägerlust; das Fleisch des Nandon ist sehr geschätzt, und Thalcave wollte doch auch seine Schüssel zu der allgemeinen Mahlzeit beitragen.', 'nl': 'De Indiaan maakte zich niet van hem meester, uit loutere liefhebberij voor de jagt; het vleesch van den nandou is zeer geacht, en Thalcave wilde zijn aandeel leveren aan den gemeenschappelijken maaltijd.'}"
6738,"{'de': ""Man brachte also nach der Ramada die Rebhühner, den Strauß Thalcave's, das Bisamschwein Glenarvan's und das Gürtelthier Robert's. Der Strauß und das Bisamschwein wurden sogleich zugerichtet, d.h. ihre zähen Körperdecken abgezogen und das Fleisch in dünne Schnitten zerlegt."", 'nl': 'De hoenders, de struis van Thalcave, het muskuszwijn van Glenarvan en het gordeldier van Robert werden dadelijk toebereid, dat wil zeggen van hun taaije huid ontdaan en aan dunne repen gesneden.'}"
6739,"{'de': 'Der Tatou ist ein köstliches Thier, das seine Bratpfanne gleich mit sich trägt, und so schob man es in seiner eigenen Schale auf die glühenden Kohlen.', 'nl': 'Wat het gordeldier aangaat, dit is een kostelijk dier, dat zijn braadpan bij zich draagt, en dat men daarom in zijn eigen schild op gloeijende kolen legde.'}"
6740,"{'de': 'Die drei Jäger aßen nur die Rebhühner zu Abend und verwahrten die übrigen Stücke noch für ihre Freunde.', 'nl': 'De drie jagers vergenoegden zich voor hun avondeten met de hoenders, en bewaarden voor hun vrienden de steviger stukken.'}"
6741,"{'de': 'Getrunken wurde zur Mahlzeit nur klares Wasser, das man jetzt höher schätzte, als alle Portweine der Welt, und selbst jenem berühmten »Usquebaugh«3 vorzog, der in den schottischen Hochlanden so verehrt wird.', 'nl': 'Den maaltijd besproeiden zij met helder water, dat zij lekkerder vonden dan al den portwijn der wereld, en zelfs dan de bekende ""usquebaugh"", die in de schotsche Hooglanden zoo hoog vereerd wordt.'}"
6742,"{'de': 'Die Pferde waren nicht vergessen worden.', 'nl': 'De paarden werden ook niet vergeten.'}"
6743,"{'de': 'Ein großer Vorrath trockenen Futters, der in der Ramada aufgehäuft war, diente ihnen zur Nahrung und zum Lager.', 'nl': 'Een groote hoeveelheid droog voeder, dat men in de ramada vond, diende hun te gelijk tot voedsel en tot stroo.'}"
6744,"{'de': 'Als Alles vorgerichtet war, wickelten sich Glenarvan, Robert und der Indianer in ihre Punchos und streckten sich auf ein Dunenlager von Alfafares, dem gewöhnlichen Bette der Pampajäger.', 'nl': ""Toen alles in gereedheid was gebragt, draaiden Glenarvan, Robert en de Indiaan zich in hun poncho, en strekten zij zich uit op een zachten hoop alfafares, het gewone bed der jagers in de pampa's.""}"
6745,"{'de': 'Neunzehntes Capitel.', 'nl': 'XIX.'}"
6746,"{'de': 'Die rothen Wölfe.', 'nl': 'De roode wolven.'}"
6747,"{'de': 'Die Nacht sank herab.', 'nl': 'Het werd nacht.'}"
6748,"{'de': 'Es war eine Neumondsnacht, während welcher das nächtliche Gestirn allen Erdbewohnern unsichtbar bleiben mußte.', 'nl': 'Het was juist nieuwe maan, zoodat de nachtvorstin onzigtbaar zou blijven voor al de aardbewoners.'}"
6749,"{'de': 'Der unbestimmte Schimmer der Sterne erleuchtete allein die Ebene.', 'nl': 'Het flaauwe sterrelicht alleen bescheen de vlakte.'}"
6750,"{'de': 'Am Horizonte verschwammen die Sternbilder des Thierkreises in dunkleren Dünsten.', 'nl': 'Aan den gezigteinder werd het licht van de sterrebeelden der dierenriems onderschept door een zware mist.'}"
6751,"{'de': 'Die Wasser des Guamini flossen ohne alles Gemurmel dahin, wie ein langer Streifen Oel, der auf einer Marmorplatte hingleitet.', 'nl': 'Het water van de Guamini stroomde zonder gemurmel verder, gelijk een lange streep olie, die over marmer loopt.'}"
6752,"{'de': 'Vögel, Säugethiere und Reptilien ruhten von den Anstrengungen des Tages aus, und das Schweigen der Wüste lagerte über den ungeheuren Landstrecken der Pampas.', 'nl': ""Vogelen, viervoetige en kruipende dieren rustten uit van de vermoeijenissen van den dag, en eene stilte, gelijk aan die eener woestijn, daalde op het onmetelijk gebied der pampa's neder.""}"
6753,"{'de': 'Glenarvan, Robert und Thalcave waren dem allgemeinen Gesetze erlegen.', 'nl': 'Glenarvan, Robert en Thalcave hadden zich aan de natuurwet moeten onderwerpen.'}"
6754,"{'de': 'Auf dickem Kleelager hingestreckt, ruhten sie in tiefem Schlummer.', 'nl': 'Op het digte spurriebed uitgestrekt, sliepen zij rustig door.'}"
6755,"{'de': 'Die Pferde hatten sich ermattet auf die Erde niedergelegt. Nur Thaouka, ein wahres Vollblutpferd, schlief im Stehen, die vier Beine senkrecht aufgestemmt, stolz in Ruhe wie in Thätigkeit, und bereit auf den ersten Wink seines Herrn davon zu sprengen.', 'nl': 'De paarden, die doodaf waren van vermoeidheid, lagen op den grond; alleen Thaouka sliep, als een paard van echt ras, staande, met de vier pooten loodregt op den grond; even fier in de rust als in de beweging, en gereed om op het eerste teeken naar zijn meester heen te snellen.'}"
